メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
スバル,Ｒ１ 2WD,2010,ＡＴ,118,RJ1,4 - きれい,12 ～ 15,2025年09月,,,8.11,パール,660 AC NV TV AW 革
スバル,ステラ 5D 2WD,2012,ＡＴ,137,LA100F,3 - 普通,2 ～ 6,2025年09月,カスタムＲ,,,オレンジ,660 AC AW
スバル,インプレッサＧ４ 4D 2WD,2015,ＡＴ,85,GJ2,3 - 普通,27 ～ 32,2025年09月,１．６ｉ－Ｓ,1600,8.2,黒,AC NV TV AW 革
スバル,ＸＶ 5D 4WD,2012,ＡＴ,161,GP7,3 - 普通,28 ～ 32,2025年09月,２．０ｉ－Ｌ,2000,,シルバー,AC AW
スバル,インプレッサスポーツ 5D 4WD,2017,ＡＴ,74,GT7,5 - すごくきれい,82 ～ 85,2025年09月,２．０ｉ－Ｓアイサイト,2000,,グレー,AC NV TV AW
スバル,プレオ 5D 4WD,2002,ＣＡＴ,86,RA2,3 - 普通,2 ～ 5,2025年09月,ＲＳ,,,黒,660 AC NV TV AW SR 革
スバル,サンバートラック 2D 2WD,2010,５ＭＴ,205,TT1,3 - 普通,6 ～ 11,2025年09月,ベースグレード,,,白,660 AC
スバル,フォレスター 5D 4WD,2022,ＡＴ,21,SKE,5 - すごくきれい,267 ～ 271,2025年09月,アドバンス,2000,,茶,AC NV TV AW SR 革
スバル,ヴィヴィオ 2WD,1993,５ＭＴ,54,KW3,3 - 普通,0 ～ 5,2025年09月,,,,白,660 AC NV TV AW
スバル,インプレッサ 4DHT 4WD,2006,６ＭＴ,148,GDB,3 - 普通,101 ～ 106,2025年09月,ＷＲＸ ＳＴＩ Ａライン,2000,,,AC NV TV AW 革
スバル,トレジア 5D 4WD,2011,ＡＴ,106,NCP125X,3 - 普通,12 ～ 15,2025年09月,１．５ｉ－Ｌ,1500,8.3,シルバー,AC
スバル,ＢＲＺ クーペ 2WD,2016,ＡＴ,125,ZC6,4 - きれい,84 ～ 88,2025年09月,Ｓ,2000,,パール,AC AW 革
スバル,ＢＲＺ クーペ 2WD,2013,６ＭＴ,162,ZC6,3 - 普通,58 ～ 63,2025年09月,Ｓ,2000,8.3,パール,AC
スバル,ステラ 4WD,2010,ＡＴ,82,RN2,-1 - 修復歴あり,1 ～ 7,2025年09月,,,,青,660 AC
スバル,フォレスター 5D 4WD,2018,ＡＴ,78,SK9,5 - すごくきれい,156 ～ 161,2025年09月,プレミアム,2500,7.10,パール,AC NV TV AW 革
スバル,レヴォーグ 5D 4WD,2014,ＡＴ,125,VM4,3 - 普通,34 ～ 38,2025年09月,１．６ＧＴ－Ｓアイサイト,1600,,赤,AC NV TV AW
スバル,フォレスター 5D 4WD,2014,ＡＴ,91,SJ5,4 - きれい,63 ～ 67,2025年09月,Ｓ－リミテッド,2000,,黒,AC NV TV AW 革
スバル,ルクラカスタム 5D 2WD,2011,ＣＡＴ,116,L455F,3 - 普通,0 ～ 5,2025年09月,Ｒリミテッド,,,パープル,660 AC NV TV AW SR 革
スバル,レヴォーグ 5D 4WD,2014,ＡＴ,123,VM4,3 - 普通,52 ～ 56,2025年09月,１．６ＧＴ－Ｓアイサイト,1600,,黒,AC NV TV AW
スバル,インプレッサスポーツ 5D 4WD,2013,ＡＴ,100,GP7,-1 - 修復歴あり,12 ～ 14,2025年09月,２．０ｉ－Ｓアイサイト,2000,,,AC AW 革
スバル,フォレスター 5D 4WD,2011,ＡＴ,58,SHJ,4 - きれい,45 ～ 49,2025年09月,２．０ＸＳ,2000,9.1,グレー,AC AW
スバル,インプレッサスポーツ 5D 4WD,2013,５ＭＴ,78,GP3,-1 - 修復歴あり,14 ～ 16,2025年09月,１．６ｉ,1600,,,AC AW
スバル,エクシーガクロスオーバー７ 5D 4WD,2015,ＡＴ,127,YAM,4 - きれい,23 ～ 27,2025年09月,２．５ｉアイサイト,2500,,黒,AC NV TV AW SR 革
スバル,レヴォーグ 5D 4WD,2014,ＡＴ,167,VM4,3 - 普通,40 ～ 46,2025年09月,１．６ＧＴ－Ｓアイサイト,1600,,パール,AC NV TV AW
スバル,フォレスター 5D 4WD,2021,ＡＴ,22,SK5,4 - きれい,328 ～ 331,2025年09月,スポーツ,1800,8.12,シルバー,AC NV TV AW SR 革
スバル,Ｒ２ 5D 4WD,2009,ＡＴ,46,RC2,-1 - 修復歴あり,3 ～ 7,2025年09月,Ｆプラス,,,ゴールド,660 AC NV TV AW 革
スバル,インプレッサスポーツ 5D 4WD,2013,ＡＴ,42,GP7,4 - きれい,39 ～ 44,2025年09月,２．０ｉアイサイト,2000,8.1,紺,AC NV TV AW 革
スバル,サンバートラック 2D 4WD,2005,５ＭＴ,82,TT2,3 - 普通,16 ～ 18,2025年09月,ＴＣ,,,白,660 AC
スバル,ＸＶハイブリッド 5D 4WD,2013,ＡＴ,97,GPE,-1 - 修復歴あり,22 ～ 27,2025年09月,２．０ｉ－Ｌ,2000,,パール,AC NV TV AW 革
スバル,レガシィアウトバック 5D 4WD,2008,ＡＴ,84,BP9,3 - 普通,15 ～ 17,2025年09月,２．５ｉ アーバンセレクション,2500,,グレー,AC
スバル,レガシィツーリングワゴン 5D 4WD,2004,ＡＴ,82,BP5,3 - 普通,7 ～ 12,2025年09月,２．０Ｒ ５０ｔｈアニバーサリー,2000,,パール,AC NV TV AW SR 革
スバル,エクシーガ 5D 4WD,2013,ＡＴ,73,YAM,4 - きれい,28 ～ 30,2025年09月,２．５ｉアイサイト アルカンターラセレクション,2500,7.12,シルバー,AC NV TV AW SR 革
スバル,ＷＲＸ ＳＴＩ 4D 4WD,2014,６ＭＴ,65,VAB,5 - すごくきれい,262 ～ 266,2025年09月,ＳＴＩ,2000,7.8,青,AC NV TV AW 革
スバル,インプレッサＧ４ 4D 2WD,2013,ＡＴ,104,GJ6,4 - きれい,17 ～ 20,2025年09月,２．０ｉ,2000,8.2,黒,AC NV TV AW 革
スバル,フォレスター 5D 4WD,2016,ＡＴ,121,SJ5,4 - きれい,68 ～ 73,2025年09月,Ｘ－ブレイク,2000,9.6,ベージュ,AC AW 革
スバル,フォレスター 5D 4WD,2009,ＡＴ,104,SH5,3 - 普通,32 ～ 34,2025年09月,２．０ＸＳ,2000,8.10,,AC NV TV AW
スバル,レヴォーグ 5D 4WD,2018,ＡＴ,36,VM4,5 - すごくきれい,147 ～ 152,2025年09月,１．６ＧＴアイサイト スマートエディション,1600,8.1,パール,AC NV TV AW
スバル,インプレッサスポーツ 5D 4WD,2020,ＡＴ,57,GT7,5 - すごくきれい,111 ～ 116,2025年09月,２．０ｉ－Ｓアイサイト,2000,,シルバー,AC NV TV AW 革
スバル,エクシーガ 5D 4WD,2012,ＡＴ,90,YA9,-1 - 修復歴あり,14 ～ 18,2025年09月,２．５ｉ－Ｓ,2500,8.2,シルバー,AC NV TV AW 革
スバル,フォレスター 5D 4WD,2010,ＡＴ,20,SH5,-1 - 修復歴あり,32 ～ 38,2025年09月,２．０Ｘ,2000,,パール,AC AW
スバル,フォレスター 5D 4WD,2024,ＡＴ,2,SKE,5 - すごくきれい,301 ～ 307,2025年09月,アドバンス,2000,9.2,パール,AC NV TV AW SR 革
スバル,フォレスター 5D 4WD,2016,ＡＴ,62,SJ5,5 - すごくきれい,116 ～ 121,2025年09月,２．０ｉ－Ｌ アイサイト,2000,9.3,黒,AC NV TV AW
スバル,レガシィツーリングワゴン 5D 4WD,2013,ＡＴ,93,BRG,3 - 普通,36 ～ 42,2025年09月,２．０ＧＴ ＤＩＴアイサイト,2000,,黒,AC NV TV AW SR 革
スバル,ステラ 5D 2WD,2014,ＡＴ,63,LA100F,-1 - 修復歴あり,4 ～ 7,2025年09月,Ｌリミテッド,,,パープル,660 AC
スバル,レヴォーグ 5D 4WD,2015,ＡＴ,84,VM4,-1 - 修復歴あり,44 ～ 46,2025年09月,１．６ＧＴアイサイト Ｓスタイル,1600,,シルバー,AC NV TV AW 革
スバル,インプレッサスポーツ 5D 4WD,2013,ＡＴ,86,GP7,-1 - 修復歴あり,14 ～ 16,2025年09月,２．０ｉアイサイト,2000,,紺,AC AW
スバル,ＢＲＺ クーペ 2WD,2014,ＡＴ,81,ZC6,4 - きれい,78 ～ 83,2025年09月,Ｓ,2000,8.2,パール,AC AW
スバル,インプレッサスポーツ 5D 4WD,2012,ＡＴ,61,GP7,3 - 普通,22 ～ 26,2025年09月,２．０ｉ－Ｓ,2000,,黒,AC NV TV AW SR 革
スバル,インプレッサスポーツ 5D 2WD,2017,ＡＴ,39,GT6,4 - きれい,76 ～ 80,2025年09月,２．０ｉ－Ｌアイサイト,2000,,青,AC NV TV AW
スバル,フォレスター 5D 4WD,2012,ＡＴ,119,SHJ,3 - 普通,43 ～ 45,2025年09月,２．０ＸＳ,2000,8.12,パール,AC
スバル,サンバーバン 5D 2WD,2004,ＡＴ,90,TV1,-1 - 修復歴あり,6 ～ 9,2025年09月,ＶＣ,,8.10,シルバー,660 AC
スバル,レガシィツーリングワゴン 5D 4WD,2010,ＡＴ,145,BR9,4 - きれい,13 ～ 18,2025年09月,２．５ｉアイサイト,2500,,パール,AC NV TV AW SR 革
スバル,インプレッサＧ４ 4D 2WD,2020,ＡＴ,118,GK2,4 - きれい,59 ～ 64,2025年09月,１．６ｉ－Ｌ アイサイト,1600,,シルバー,AC NV TV AW 革
スバル,レヴォーグ 5D 4WD,2021,ＡＴ,31,VN5,3 - 普通,236 ～ 242,2025年09月,ＳＴＩスポーツ ＥＸ,1800,,パール,AC NV TV AW SR 革
スバル,ＸＶ 5D 4WD,2014,ＡＴ,96,GP7,4 - きれい,46 ～ 48,2025年09月,２．０ｉ－Ｌ アイサイト,2000,,パール,AC NV TV AW 革
スバル,サンバートラック 2D 4WD,2001,５ＭＴ,93,TT2,3 - 普通,9 ～ 13,2025年09月,ベースグレード,,,白,660 AC
スバル,ＢＲＺ クーペ 2WD,2019,６ＭＴ,42,ZC6,5 - すごくきれい,186 ～ 188,2025年09月,Ｓ,2000,8.4,グレー,AC NV TV AW
スバル,サンバーディアス 4WD,1999,ＡＴ,122,TV2,3 - 普通,0 ～ 5,2025年09月,,,,シルバー,660 AC NV TV AW SR 革
スバル,レヴォーグ 5D 4WD,2015,ＡＴ,109,VM4,4 - きれい,81 ～ 85,2025年09月,１．６ＧＴ－Ｓアイサイト,1600,,パール,AC NV TV AW
スバル,ＸＶ 5D 4WD,2017,ＡＴ,37,GT7,5 - すごくきれい,132 ～ 137,2025年09月,２．０ｉ－Ｌ アイサイト,2000,8.5,パール,AC NV TV AW SR 革
スバル,レヴォーグ 5D 4WD,2022,ＡＴ,10,VN5,5 - すごくきれい,253 ～ 256,2025年09月,ＧＴ－Ｈ ＥＸ,1800,,白,AC NV TV AW
スバル,トレジア 5D 2WD,2011,ＡＴ,118,NCP120X,4 - きれい,17 ～ 21,2025年09月,１．５ｉ タイプユーロ,1500,8.1,パール,AC
スバル,インプレッサスポーツ 5D 4WD,2016,５ＭＴ,159,GP3,3 - 普通,17 ～ 23,2025年09月,１．６ｉ－Ｌ,1600,,青,AC AW
スバル,フォレスター 5D 4WD,2009,５ＭＴ,188,SH5,3 - 普通,22 ～ 26,2025年09月,２．０ＸＴ,2000,,パール,AC AW SR 革
スバル,プレオ 5D 2WD,2001,ＡＴ,145,RA1,4 - きれい,7 ～ 12,2025年09月,ＲＳリミテッド,,9.5,青,660 AC NV TV AW SR 革
スバル,フォレスター 5D 4WD,2013,ＡＴ,109,SJG,3 - 普通,40 ～ 44,2025年09月,２．０ＸＴ アイサイト,2000,,パール,AC AW
スバル,ＸＶ 5D 4WD,2017,ＡＴ,101,GT3,3 - 普通,100 ～ 106,2025年09月,１．６ｉ－Ｌ アイサイト,1600,,黒,AC NV TV AW 革
スバル,ＸＶ 5D 4WD,2014,ＡＴ,105,GP7,4 - きれい,36 ～ 42,2025年09月,２．０ｉ－Ｌ アイサイト,2000,,白,AC NV TV AW
スバル,レヴォーグ 5D 4WD,2016,ＡＴ,118,VM4,3 - 普通,51 ～ 55,2025年09月,１．６ＧＴアイサイト,1600,,青,AC NV TV AW 革
スバル,インプレッサスポーツ 5D 4WD,2016,ＡＴ,146,GP7,4 - きれい,32 ～ 36,2025年09月,２．０ｉアイサイト アクティブスタイル,2000,9.7,パール,AC NV TV AW SR
スバル,インプレッサスポーツ 5D 4WD,2015,ＡＴ,21,GP7,5 - すごくきれい,78 ～ 81,2025年09月,２．０ｉアイサイト プラウドエディション,2000,9.3,シルバー,AC NV TV AW
スバル,ＸＶハイブリッド 5D 4WD,2014,ＡＴ,122,GPE,3 - 普通,16 ～ 20,2025年09月,２．０ｉ－Ｌ アイサイト,2000,,パール,AC NV TV AW 革
スバル,フォレスター 5D 4WD,2010,ＡＴ,119,SHJ,-1 - 修復歴あり,24 ～ 29,2025年09月,２．０ＸＳ,2000,,赤,AC AW 革
スバル,フォレスター 5D 4WD,2015,ＡＴ,111,SJ5,4 - きれい,62 ～ 66,2025年09月,Ｓ－リミテッド,2000,8.8,パール,AC AW
スバル,インプレッサスポーツ 5D 2WD,2012,ＡＴ,93,GP6,-1 - 修復歴あり,9 ～ 13,2025年09月,２．０ｉ,2000,,青,AC NV TV AW SR 革
スバル,ルクラ 5D 2WD,2010,ＣＡＴ,157,L455F,3 - 普通,3 ～ 7,2025年09月,Ｌ,,,シルバー,660 AC NV TV AW SR 革
スバル,サンバートラック 2D 4WD,1999,５ＭＴ,52,TT2,4 - きれい,75 ～ 81,2025年09月,ＴＣ－ＳＣ,,,白,660 AC
スバル,ＸＶ 5D 4WD,2012,ＡＴ,183,GP7,3 - 普通,28 ～ 30,2025年09月,２．０ｉ－Ｌ アイサイト,2000,,シルバー,AC NV TV AW
スバル,フォレスター 5D 4WD,2013,ＡＴ,69,SJG,4 - きれい,56 ～ 62,2025年09月,２．０ＸＴ アイサイト,2000,,シルバー,AC AW
スバル,サンバーバン 5D 4WD,2013,ＡＴ,122,S331B,3 - 普通,13 ～ 16,2025年09月,ＶＢ,,,白,660 AC
スバル,フォレスター 5D 4WD,2021,ＡＴ,26,SK5,5 - すごくきれい,418 ～ 422,2025年09月,スポーツ,1800,,グレー,AC NV TV AW SR 革
スバル,フォレスター 5D 4WD,2011,ＡＴ,99,SHJ,3 - 普通,25 ～ 29,2025年09月,２．０ＸＳ,2000,,赤,AC NV TV AW
スバル,フォレスター 5D 4WD,2009,ＡＴ,122,SH5,-1 - 修復歴あり,21 ～ 24,2025年09月,２．０ＸＴ,2000,,,AC AW
スバル,ディアスワゴン 5D 4WD,2007,ＡＴ,143,TW2,3 - 普通,6 ～ 11,2025年09月,スーパーチャージャー,,,グレー,660 AC
スバル,レガシィアウトバック 5D 4WD,2009,ＡＴ,118,BR9,3 - 普通,10 ～ 13,2025年09月,２．５ｉ Ｌパッケージ,2500,,黒,AC AW
スバル,プレオプラス 5D 2WD,2013,ＡＴ,103,LA300F,3 - 普通,11 ～ 14,2025年09月,Ｆ スマートアシスト,,,パープル,660 AC
スバル,ステラ 5D 2WD,2023,ＡＴ,8,LA150F,4 - きれい,80 ～ 86,2025年09月,カスタムＲ,,8.8,シルバー,660 AC AW
スバル,フォレスター 5D 4WD,2012,ＡＴ,116,SJ5,4 - きれい,62 ～ 65,2025年09月,２．０ｉ－Ｓ アイサイト,2000,,シルバー,AC NV TV AW SR 革
スバル,インプレッサスポーツ 5D 4WD,2017,ＡＴ,168,GT3,3 - 普通,27 ～ 32,2025年09月,１．６ｉ－Ｌアイサイト,1600,8.4,シルバー,AC NV TV AW 革
スバル,フォレスター 5D 4WD,2017,ＡＴ,57,SJ5,3 - 普通,93 ～ 98,2025年09月,Ｓ－リミテッド スマートエディション,2000,,黒,AC AW
スバル,トレジア 5D 4WD,2016,ＡＴ,52,NCP125X,5 - すごくきれい,63 ～ 67,2025年09月,１．５ｉ－Ｓ,1500,9.1,茶,AC NV TV AW SR 革
スバル,ＢＲＺ クーペ 2WD,2013,ＡＴ,82,ZC6,4 - きれい,73 ～ 79,2025年09月,Ｓ,2000,8.3,黒,AC AW
スバル,ステラ 4WD,2015,ＡＴ,141,LA160F,4 - きれい,20 ～ 24,2025年09月,,,,黒,660 AC NV TV
スバル,サンバーバン 5D 4WD,2008,５ＭＴ,121,TV2,-1 - 修復歴あり,6 ～ 12,2025年09月,トランスポーター,,,シルバー,660 AC
スバル,レヴォーグ 5D 4WD,2022,ＡＴ,27,VN5,5 - すごくきれい,289 ～ 294,2025年09月,ＳＴＩスポーツ ＥＸ,1800,9.4,グレー,AC NV TV AW SR 革
スバル,ＸＶハイブリッド 5D 4WD,2013,ＡＴ,125,GPE,3 - 普通,28 ～ 32,2025年09月,２．０ｉ－Ｌ アイサイト,2000,8.10,緑,AC NV TV AW 革
スバル,フォレスター 5D 4WD,2019,ＡＴ,64,SKE,-1 - 修復歴あり,173 ～ 177,2025年09月,アドバンス,2000,8.1,パール,AC NV TV AW SR 革
スバル,フォレスター 5D 4WD,2016,ＡＴ,74,SJ5,3 - 普通,77 ～ 81,2025年09月,Ｘ－ブレイク,2000,,ベージュ,AC NV TV AW
スバル,インプレッサＧ４ 4D 2WD,2018,ＡＴ,132,GK6,3 - 普通,19 ～ 25,2025年09月,２．０ｉ－Ｌ アイサイト,2000,,黒,AC NV TV AW 革
スバル,ＷＲＸ Ｓ４ 4D 4WD,2020,ＡＴ,57,VAG,5 - すごくきれい,290 ～ 294,2025年09月,ＳＴＩスポーツシャープ,2000,7.7,パール,AC AW 革
スバル,インプレッサ 5D 2WD,2008,ＡＴ,92,GH2,3 - 普通,9 ～ 13,2025年09月,１．５ｉ,1500,,パール,AC NV TV AW SR 革
スバル,フォレスター 5D 4WD,2014,ＡＴ,116,SJ5,4 - きれい,52 ～ 56,2025年09月,２．０ｉ－Ｌ アイサイト,2000,,パール,AC
スバル,フォレスター 5D 4WD,2017,ＡＴ,63,SJ5,4 - きれい,88 ～ 92,2025年09月,Ｓ－リミテッド,2000,,黒,AC NV TV
スバル,ＸＶ 5D 4WD,2013,ＡＴ,117,GP7,3 - 普通,26 ～ 30,2025年09月,２．０ｉ－Ｌ アイサイト,2000,,オレンジ,AC NV TV AW 革
スバル,インプレッサスポーツ 5D 2WD,2017,ＡＴ,56,GT6,4 - きれい,65 ～ 70,2025年09月,２．０ｉ－Ｌアイサイト,2000,8.5,紺,AC AW
スバル,レガシィツーリングワゴン 5D 4WD,2012,ＡＴ,138,BRM,3 - 普通,12 ～ 18,2025年09月,２．５ｉアイサイト Ｓパッケージ,2500,,紺,AC NV TV AW SR 革
スバル,インプレッサ 4DHT 4WD,1996,５ＭＴ,150,GC8,3 - 普通,59 ～ 61,2025年09月,ＷＲＸ Ｖリミテッド,2000,9.1,青,AC AW
スバル,インプレッサスポーツ 5D 2WD,2013,ＡＴ,84,GP2,-1 - 修復歴あり,13 ～ 19,2025年09月,１．６ｉ－Ｌ,1600,,パール,AC AW
スバル,フォレスター 5D 4WD,2016,ＡＴ,152,SJ5,3 - 普通,77 ～ 80,2025年09月,Ｘ－ブレイク,2000,,青,AC
スバル,レガシィアウトバック 5D 4WD,2016,ＡＴ,66,BS9,4 - きれい,101 ～ 106,2025年09月,リミテッド,2500,8.12,パール,AC NV TV AW 革
スバル,シフォン 5D 2WD,2020,ＡＴ,35,LA650F,5 - すごくきれい,78 ～ 82,2025年09月,Ｇ スマートアシスト,,,黄,660 AC NV TV
スバル,フォレスター 5D 4WD,2018,ＡＴ,58,SK9,5 - すごくきれい,171 ～ 174,2025年09月,Ｘ－ブレイク,2500,,パール,AC AW
スバル,サンバーバン 5D 4WD,2013,ＡＴ,138,S331B,-1 - 修復歴あり,14 ～ 19,2025年09月,トランスポーター,,,シルバー,660 AC
スバル,トレジア 5D 4WD,2011,ＡＴ,170,NCP125X,3 - 普通,13 ～ 17,2025年09月,１．５ｉ－Ｓ,1500,,シルバー,AC
